File	TechnicalReplicates	ConditionSpecies	Species	Passage	Volume	Media	BlankOD	Class	MaxOD	MaxTime	StatOD	RateODIntercept	Rate	StatTime	OvergrowthTime	OvergrowthOD	AUC8	AUC12	AUC18	AUC24	pH_48.mean	pH_48.sd
20160614_Monoculture_Plate_7	H3-H4		B. fragilis HM-709	1	7	9	0.218	NoGrowthAuto	0.291	90025	0.291	0	0	90025	90025	0.291	1.58875347222222	2.57020819444444	4.14739805555556	5.83203847222222		
20160614_Monoculture_Plate_7	H5-H6		B. fragilis HM-710	1	7	9	0.216	NoGrowthAuto	0.288	93626	0.288	0	0	93626	93626	0.288	1.56524604166667	2.53169791666667	4.09213326388889	5.75901972222222		
20160614_Monoculture_Plate_7	H7-H8		B. fragilis HM-20	1	7	WCA	0.106	Good	0.487	37699	0.465	-0.134715872	0.079638443	48239	37699	0.487	1.38917409722222	3.262064375	6.09159923611111	8.86574291666667		
20160614_Monoculture_Plate_7	H9-H10		B. fragilis HM-709	1	7	WCA	0.11	Falling	0.531	39200	0.53	-0.133171101	0.072308145	39298	39200	0.531	1.29914868055556	3.24005458333333	6.29414993055556	9.19532118055555		
20160614_Monoculture_Plate_8	A1-A2		B. fragilis HM-20	1	7	1	0.093	NoGrowthAuto	0.104	32409	0.104	0	0	32409	32409	0.104	0.707724652777778	1.11380930555556	1.70525083333333	2.28163409722222		
20160614_Monoculture_Plate_8	A11-A12		B. fragilis HM-710	1	7	10	0.098	NoGrowthAuto	0.241	90026	0.241	0	0	90026	90026	0.241	0.71672625	1.19732555555556	2.02759465277778	3.10034555555556		
20160614_Monoculture_Plate_8	A3-A4		B. fragilis HM-709	1	7	1	0.094	NoGrowthAuto	0.099	0	0.099	0	0	0	0	0.099	0.685467777777778	1.07379875	1.65198604166667	2.22611881944444		
20160614_Monoculture_Plate_8	A5-A6		B. fragilis HM-710	1	7	1	0.093	NoGrowthAuto	0.104	79222	0.104	0	0	79222	79222	0.104	0.674214027777778	1.063045	1.649985	2.24112201388889		
20160614_Monoculture_Plate_8	A7-A8		B. fragilis HM-20	1	7	10	0.099	NoGrowthAuto	0.133	93627	0.133	0	0	93627	93627	0.133	0.720727777777778	1.16306951388889	1.87304986111111	2.62747472222222		
20160614_Monoculture_Plate_8	A9-A10		B. fragilis HM-709	1	7	10	0.096	Good	0.249	87951	0.249	-0.16043003	0.017627996	88108	87951	0.249	0.707223402777778	1.17031875	1.98608354166667	3.15635881944444		
20160614_Monoculture_Plate_8	B1-B2		B. fragilis HM-20	1	7	2	0.105	Good	0.291	93514	0.29	0.08256362	0.008513109	93303	93514	0.291	0.82976	1.48564194444444	2.73879881944444	4.30241506944444		
20160614_Monoculture_Plate_8	B11-B12		B. fragilis HM-710	1	7	11	0.093	Good	0.702	92896	0.707	-0.756987733	0.061253408	92337	92896	0.702	0.693968263888889	1.19006923611111	2.31444361111111	5.113366875		
20160614_Monoculture_Plate_8	B3-B4		B. fragilis HM-709	1	7	2	0.101	Good	0.325	91483	0.325	-0.048641254	0.015803077	91612	91483	0.325	0.772492986111111	1.30960277777778	2.3817025	4.00133527777778		
20160614_Monoculture_Plate_8	B5-B6		B. fragilis HM-710	1	7	2	0.102	Good	0.332	90953	0.331	-0.058008998	0.016991113	91732	90953	0.332	0.778494930555556	1.31760506944444	2.44897472222222	4.17163138888889		
20160614_Monoculture_Plate_8	B7-B8		B. fragilis HM-20	1	7	11	0.093	NoGrowthAuto	0.132	93627	0.132	0	0	93627	93627	0.132	0.691968194444444	1.11230597222222	1.73625826388889	2.38890923611111		
20160614_Monoculture_Plate_8	B9-B10		B. fragilis HM-709	1	7	11	0.091	Good	0.741	89540	0.742	-0.786760543	0.064045453	89920	89540	0.741	0.688966875	1.18531805555556	2.35270506944444	5.357683125		
20160614_Monoculture_Plate_8	C1-C2		B. fragilis HM-20	1	7	3	0.102	NoGrowthAuto	0.119	93627	0.119	0	0	93627	93627	0.119	0.751237083333333	1.193579375	1.84529076388889	2.50594368055556		
20160614_Monoculture_Plate_8	C11-C12		B. fragilis HM-710	1	7	13	0.089	Good	0.277	80356	0.277	0.015774044	0.016094435	80859	80356	0.277	0.727226805555556	1.37760645833333	2.72679298611111	4.32566527777778		
20160614_Monoculture_Plate_8	C3-C4		B. fragilis HM-709	1	7	3	0.101	Good	0.643	93338	0.643	-0.384360539	0.039581571	93303	93338	0.643	0.754487291666667	1.37311055555556	2.80282756944444	5.23940743055556		
20160614_Monoculture_Plate_8	C5-C6		B. fragilis HM-710	1	7	3	0.101	Good	0.71	93603	0.708	-0.540817467	0.048497469	94028	93603	0.71	0.747484791666667	1.380610625	2.84458895833333	5.42595368055556		
20160614_Monoculture_Plate_8	C7-C8		B. fragilis HM-20	1	7	13	0.091	Good	0.265	89099	0.265	0.042284494	0.016700062	90041	89099	0.265	0.791494930555556	1.52589395833333	2.86157673611111	4.38943229166667		
20160614_Monoculture_Plate_8	C9-C10		B. fragilis HM-709	1	7	13	0.088	Good	0.301	81945	0.301	-0.007739107	0.019911461	82067	81945	0.301	0.725476041666667	1.432615625	2.94135319444444	4.67050548611111		
20160614_Monoculture_Plate_8	D1-D2		B. fragilis HM-20	1	7	4	0.102	NoGrowthAuto	0.137	93627	0.137	0	0	93627	93627	0.137	0.776495	1.23959152777778	1.92881506944444	2.63397875		
20160614_Monoculture_Plate_8	D11-D12		B. fragilis HM-710	1	7	14	0.091	NoGrowthAuto	0.105	61218	0.105	0	0	61218	61218	0.105	0.672462430555556	1.06779493055556	1.65373527777778	2.24012041666667		
20160614_Monoculture_Plate_8	D3-D4		B. fragilis HM-709	1	7	4	0.102	Good	0.673	93338	0.662	-0.616260966	0.049229569	92941	93338	0.673	0.757238263888889	1.36886034722222	2.76781729166667	5.148381875		
20160614_Monoculture_Plate_8	D5-D6		B. fragilis HM-710	1	7	4	0.096	Unfinished	0.808	93779	0.813	-0.479089422	0.043801862	93665	93779	0.808	0.711974652777778	1.25208291666667	2.47873368055556	4.79654		
20160614_Monoculture_Plate_8	D7-D8		B. fragilis HM-20	1	7	14	0.088	NoGrowthAuto	0.097	7203	0.097	0	0	7203	7203	0.097	0.652957430555556	1.01378263888889	1.55095666666667	2.08433006944444		
20160614_Monoculture_Plate_8	D9-D10		B. fragilis HM-709	1	7	14	0.092	NoGrowthAuto	0.098	14405	0.098	0	0	14405	14405	0.098	0.667961180555556	1.04604020833333	1.61172326388889	2.17185277777778		
20160614_Monoculture_Plate_8	E1-E2		B. fragilis HM-20	1	7	5	0.103	Good;Noisy	0.79	76116	0.786	-0.411302127	0.069347093	76268	76116	0.79	0.872771388888889	1.86196076388889	5.13752402777778	9.70034430555556		
20160614_Monoculture_Plate_8	E11-E12		B. fragilis HM-710	1	7	BHI++	0.106	Good	0.594	46001	0.595	-0.161627303	0.083875975	46548	46001	0.594	1.38666548611111	3.57084979166667	7.13050229166667	10.5582928472222		
20160614_Monoculture_Plate_8	E3-E4		B. fragilis HM-709	1	7	5	0.105	Good	0.8	90335	0.793	-0.442217435	0.054334725	90283	90335	0.8	0.804502152777778	1.57790256944444	3.72235472222222	7.63453597222222		
20160614_Monoculture_Plate_8	E5-E6		B. fragilis HM-710	1	7	5	0.1	Good	0.799	85478	0.798	-0.562569391	0.061457564	85933	85478	0.799	0.800000555555556	1.591405	3.65458076388889	7.59377194444444		
20160614_Monoculture_Plate_8	E7-E8		B. fragilis HM-20	1	7	BHI++	0.107	Falling	0.591	37611	0.578	-0.278016789	0.103846872	47514	37611	0.591	1.36815965277778	3.59710472222222	7.06697972222222	10.4100016666667		
20160614_Monoculture_Plate_8	E9-E10		B. fragilis HM-709	1	7	BHI++	0.111	Falling	0.6	49269	0.601	-0.287866776	0.100873076	48843	49269	0.6	1.30839305555556	3.49607583333333	7.10074291666667	10.5570396527778		
20160614_Monoculture_Plate_8	F1-F2		B. fragilis HM-20	1	7	7	0.101	NoGrowthAuto	0.212	93627	0.212	0	0	93627	93627	0.212	0.731731458333333	1.16832222222222	1.88580548611111	2.78776743055556		
20160614_Monoculture_Plate_8	F11-F12		B. fragilis HM-710	1	7	GMM	0.098	Falling;Noisy	0.999	50240	0.994	-0.325623092	0.103903539	51018	50240	0.999	1.21536583333333	3.28550076388889	8.778770625	14.6551097222222		
20160614_Monoculture_Plate_8	F3-F4		B. fragilis HM-709	1	7	7	0.101	Good	0.601	92543	0.605	-0.616479662	0.048447571	92578	92543	0.601	0.745485347222222	1.30384736111111	2.58226506944444	4.78603777777778		
20160614_Monoculture_Plate_8	F5-F6		B. fragilis HM-710	1	7	7	0.103	Unfinished	0.718	92896	0.718	-0.930277233	0.0649646	93061	92896	0.718	0.748485833333333	1.32210180555556	2.64103277777778	5.06810847222222		
20160614_Monoculture_Plate_8	F7-F8		B. fragilis HM-20	1	7	GMM	0.101	Falling	0.709	43528	0.712	-0.314816844	0.107275598	44252	43528	0.709	1.30189027777778	3.76011993055556	7.93071618055555	11.7058357638889		
20160614_Monoculture_Plate_8	F9-F10		B. fragilis HM-709	1	7	GMM	0.106	Falling;Noisy	1.07	50858	1.072	-0.554192276	0.121922327	50293	50858	1.07	1.14034506944444	3.33350527777778	8.92582409722222	14.9797653472222		
20160614_Monoculture_Plate_8	G1-G2		B. fragilis HM-20	1	7	8	0.145	Unfinished	1.068	1.068	1.234	-1.536523824	0.098766209	93907	93779	1.369	1.16736520833333	2.00952965277778	3.69383798611111	6.71903548611111		
20160614_Monoculture_Plate_8	G11-G12		B. fragilis HM-710	1	7	mGAM	0.165	Good	1.372	77618	1.377	-0.125259473	0.117492826	78564	77618	1.372	2.14789222222222	5.91488451388889	13.4080596527778	21.5762055555556		
20160614_Monoculture_Plate_8	G3-G4		B. fragilis HM-709	1	7	8	0.143	Good	1.152	83623	1.157	-2.027278262	0.139891031	83638	83623	1.152	1.10859868055556	2.00702833333333	4.04119458333333	8.72057444444444		
20160614_Monoculture_Plate_8	G5-G6		B. fragilis HM-710	1	7	8	0.138	Good	1.059	86714	1.064	-2.784967502	0.169665394	86900	86714	1.059	1.06133430555556	1.88724958333333	3.71509819444444	7.60201527777778		
20160614_Monoculture_Plate_8	G7-G8		B. fragilis HM-20	1	7	mGAM	0.166	Good	1.348	75410	1.334	-0.53939755	0.168447135	78080	75410	1.348	1.97059326388889	5.5445475	12.6668545833333	20.5849452777778		
20160614_Monoculture_Plate_8	G9-G10		B. fragilis HM-709	1	7	mGAM	0.171	Good	1.358	65254	1.366	-0.310723086	0.138057855	65636	65254	1.358	2.04886527777778	6.032144375	13.7188796527778	21.8930232638889		
20160614_Monoculture_Plate_8	H1-H2		B. fragilis HM-20	1	7	9	0.22	NoGrowthAuto	0.303	90026	0.303	0	0	90026	90026	0.303	1.61626020833333	2.63972166666667	4.28825611111111	6.05166541666667		
20160614_Monoculture_Plate_8	H11-H12		B. fragilis HM-710	1	7	WCA	0.11	Falling	0.512	40702	0.497	-0.082563484	0.062365109	48481	40702	0.512	1.29564041666667	3.15275819444444	6.16223333333333	9.01789118055556		
20160614_Monoculture_Plate_8	H3-H4		B. fragilis HM-709	1	7	9	0.218	NoGrowthAuto	0.289	93627	0.289	0	0	93627	93627	0.289	1.57599854166667	2.54970013888889	4.11670819444444	5.78809611111111		
20160614_Monoculture_Plate_8	H5-H6		B. fragilis HM-710	1	7	9	0.216	NoGrowthAuto	0.286	93627	0.286	0	0	93627	93627	0.286	1.55799263888889	2.52694270833333	4.08369743055556	5.74433284722222		
20160614_Monoculture_Plate_8	H7-H8		B. fragilis HM-20	1	7	WCA	0.112	Good	0.485	37611	0.466	-0.174896672	0.084254406	49810	37611	0.485	1.38741625	3.24829277777778	6.07921152777778	8.85810368055555		
20160614_Monoculture_Plate_8	H9-H10		B. fragilis HM-709	1	7	WCA	0.109	Falling	0.548	39642	0.549	-0.134750758	0.074100773	39903	39642	0.548	1.32164819444444	3.30804125	6.47806930555556	9.52027166666667		
20160614_Monoculture_Plate_9	A1-A2		B. fragilis HM-711	1	7	1	0.098	NoGrowthAuto	0.106	68419	0.106	0	0	68419	68419	0.106	0.696971388888889	1.10030548611111	1.71672666666667	2.34064993055556		
20160614_Monoculture_Plate_9	A11-A12		B. fragilis HM-712	1	7	10	0.099	Unfinished	0.229	93426	0.229	0.0252177	0.00726686	93303	93426	0.229	0.713975694444445	1.17332166666667	1.97154333333333	3.00958159722222		
20160614_Monoculture_Plate_9	A3-A4		B. fragilis HM-714	1	7	1	0.1	NoGrowthAuto	0.118	82823	0.118	0	0	82823	82823	0.118	0.704223402777778	1.11480902777778	1.74673451388889	2.40416708333333		
20160614_Monoculture_Plate_9	A5-A6		B. fragilis HM-712	1	7	1	0.096	NoGrowthAuto	0.121	50414	0.121	0	0	50414	50414	0.121	0.679965833333333	1.09305215277778	1.76598902777778	2.45042909722222		
20160614_Monoculture_Plate_9	A7-A8		B. fragilis HM-711	1	7	10	0.098	NoGrowthAuto	0.205	93627	0.205	0	0	93627	93627	0.205	0.714226041666667	1.17032152777778	1.95278881944444	2.89279986111111		
20160614_Monoculture_Plate_9	A9-A10		B. fragilis HM-714	1	7	10	0.098	NoGrowthAuto	0.211	93627	0.211	0	0	93627	93627	0.211	0.72898	1.19082659722222	1.95303826388889	2.86154055555556		
20160614_Monoculture_Plate_9	B1-B2		B. fragilis HM-711	1	7	2	0.132	Unfinished	0.332	93250	0.331	0.01189342	0.011743256	92941	93250	0.332	0.981059166666667	1.65069965277778	2.89479513888889	4.49749020833333		
20160614_Monoculture_Plate_9	B11-B12		B. fragilis HM-712	1	7	11	0.091	Unfinished	0.683	93514	0.683	-0.409804879	0.042162367	93303	93514	0.683	0.695719444444445	1.21833006944444	2.53419548611111	5.14717111111111		
20160614_Monoculture_Plate_9	B3-B4		B. fragilis HM-714	1	7	2	0.103	Unfinished	0.293	93514	0.296	0.003465065	0.011354053	93303	93514	0.293	0.797000347222222	1.34961625	2.37215020833333	3.79829625		
20160614_Monoculture_Plate_9	B5-B6		B. fragilis HM-712	1	7	2	0.103	Unfinished	0.348	93514	0.346	0.009030564	0.013070645	93665	93514	0.348	0.784997083333333	1.33661305555556	2.50143652777778	4.12238666666667		
20160614_Monoculture_Plate_9	B7-B8		B. fragilis HM-711	1	7	11	0.097	Unfinished	0.605	93338	0.605	-0.49998879	0.043885546	93665	93338	0.605	0.701221388888889	1.203576875	2.30888381944444	4.69729708333333		
20160614_Monoculture_Plate_9	B9-B10		B. fragilis HM-714	1	7	11	0.092	Unfinished	0.565	93250	0.567	-0.285451162	0.03308388	93303	93250	0.565	0.711223194444444	1.23133270833333	2.44216895833333	4.62477506944444		
20160614_Monoculture_Plate_9	C1-C2		B. fragilis HM-711	1	7	3	0.105	Unfinished	0.446	93603	0.441	-0.224840759	0.025781553	93424	93603	0.446	0.764241041666667	1.35186520833333	2.64222354166667	4.49948930555556		
20160614_Monoculture_Plate_9	C11-C12		B. fragilis HM-712	1	7	13	0.094	Unfinished	0.295	93250	0.295	0.066904771	0.009211565	93545	93250	0.295	0.722476041666667	1.32410284722222	2.51268291666667	4.02535298611111		
20160614_Monoculture_Plate_9	C3-C4		B. fragilis HM-714	1	7	3	0.102	Unfinished	0.695	93250	0.699	-0.453129105	0.043935007	92941	93250	0.695	0.802251527777778	1.43338451388889	2.92504875	5.53977486111111		
20160614_Monoculture_Plate_9	C5-C6		B. fragilis HM-712	1	7	3	0.111	Unfinished	0.827	93514	0.831	-0.413292573	0.049410114	93182	93514	0.827	0.738232916666667	1.31210465277778	3.03358270833333	6.58381861111111		
20160614_Monoculture_Plate_9	C7-C8		B. fragilis HM-711	1	7	13	0.091	Good	0.272	93514	0.271	0.055200992	0.010778201	93303	93514	0.272	0.720225555555556	1.33610534722222	2.56544673611111	4.05010902777778		
20160614_Monoculture_Plate_9	C9-C10		B. fragilis HM-714	1	7	13	0.089	Good	0.328	89805	0.33	0.064724309	0.011896365	90041	89805	0.328	0.744731805555556	1.43612729166667	2.843518125	4.65602145833333		
20160614_Monoculture_Plate_9	D1-D2		B. fragilis HM-711	1	7	4	0.101	Unfinished	0.522	93250	0.523	-0.646883015	0.045398259	93303	93250	0.522	0.740233611111111	1.30410243055556	2.48443020833333	4.39871180555556		
20160614_Monoculture_Plate_9	D11-D12		B. fragilis HM-712	1	7	14	0.089	NoGrowthAuto	0.099	10804	0.099	0	0	10804	10804	0.099	0.662960416666667	1.03078701388889	1.58444076388889	2.14009506944444		
20160614_Monoculture_Plate_9	D3-D4		B. fragilis HM-714	1	7	4	0.104	Unfinished	0.761	93338	0.761	-0.666804708	0.055225271	93665	93338	0.761	0.792748680555556	1.44338583333333	2.97806201388889	5.69806736111111		
20160614_Monoculture_Plate_9	D5-D6		B. fragilis HM-712	1	7	4	0.108	Unfinished	0.78	93514	0.785	-0.35586263	0.044191994	93303	93514	0.78	0.749486527777778	1.31485590277778	2.92155208333333	6.10593638888889		
20160614_Monoculture_Plate_9	D7-D8		B. fragilis HM-711	1	7	14	0.097	NoGrowthAuto	0.105	28809	0.105	0	0	28809	28809	0.105	0.698971805555556	1.09605430555556	1.69272	2.28738513888889		
20160614_Monoculture_Plate_9	D9-D10		B. fragilis HM-714	1	7	14	0.093	NoGrowthAuto	0.102	93627	0.102	0	0	93627	93627	0.102	0.670962222222222	1.05004118055556	1.624200625	2.20261125		
20160614_Monoculture_Plate_9	E1-E2		B. fragilis HM-711	1	7	5	0.104	Unfinished	0.832	93426	0.838	-0.17509649	0.039407385	93545	93426	0.832	0.843013263888889	1.74795590277778	4.04634416666667	7.75287347222222		
20160614_Monoculture_Plate_9	E11-E12		B. fragilis HM-712	1	7	BHI++	0.106	Falling	0.582	0.582	0.493	-0.229101155	0.098056952	78080	39201	0.585	1.44117972222222	3.67189430555556	6.97856256944444	9.97789548611111		
20160614_Monoculture_Plate_9	E3-E4		B. fragilis HM-714	1	7	5	0.109	Unfinished	0.874	93514	0.872	-0.300891893	0.046138049	93907	93514	0.874	0.873271805555556	1.75095701388889	3.86879513888889	7.57532444444444		
20160614_Monoculture_Plate_9	E5-E6		B. fragilis HM-712	1	7	5	0.105	Unfinished	0.941	93956	0.935	-0.235202991	0.045718783	93303	93956	0.941	0.816005138888889	1.70269423611111	4.06660069444445	8.13698104166667		
20160614_Monoculture_Plate_9	E7-E8		B. fragilis HM-711	1	7	BHI++	0.108	Falling	0.578	41409	0.53	-0.176941689	0.086153383	54642	41409	0.578	1.36691006944444	3.51410826388889	6.82577791666667	9.85361875		
20160614_Monoculture_Plate_9	E9-E10		B. fragilis HM-714	1	7	BHI++	0.107	Good	0.562	35492	0.56	-0.181782324	0.094531753	36399	35492	0.562	1.527954375	3.71465888888889	7.05683701388889	10.2754808333333		
20160614_Monoculture_Plate_9	F1-F2		B. fragilis HM-711	1	7	7	0.106	Unfinished	0.513	93691	0.515	-0.696679866	0.046461565	93665	93691	0.513	0.745736041666667	1.24534083333333	2.23561583333333	3.92108388888889		
20160614_Monoculture_Plate_9	F11-F12		B. fragilis HM-712	1	7	GMM	0.103	Good	0.765	47502	0.766	-0.422304154	0.127902416	47393	47502	0.765	1.29413763888889	4.02870833333333	8.63398722222222	13.1809999305556		
20160614_Monoculture_Plate_9	F3-F4		B. fragilis HM-714	1	7	7	0.105	Unfinished	0.475	93779	0.481	-0.180391796	0.025301634	93665	93779	0.475	0.765991319444444	1.29010166666667	2.45817604166667	4.365205625		
20160614_Monoculture_Plate_9	F5-F6		B. fragilis HM-712	1	7	7	0.099	Unfinished	0.877	93691	0.883	-0.543881575	0.054711919	93545	93691	0.877	0.728980347222222	1.24183826388889	2.58321076388889	5.78059868055556		
20160614_Monoculture_Plate_9	F7-F8		B. fragilis HM-711	1	7	GMM	0.103	Good	0.767	46619	0.764	-0.648541016	0.157237397	47031	46619	0.767	1.21161555555556	3.78615569444444	8.35167354166667	12.8486723611111		
20160614_Monoculture_Plate_9	F9-F10		B. fragilis HM-714	1	7	GMM	0.1	Good	0.766	56069	0.766	-0.401490672	0.132037831	56575	56069	0.766	1.499445	4.232015625	8.79378243055556	13.3745545138889		
20160614_Monoculture_Plate_9	G1-G2		B. fragilis HM-711	1	7	8	0.146	Good;Noisy	1.166	74792	1.157	-0.510902503	0.082689285	74818	74792	1.166	1.20312493055556	2.49940222222222	6.42849333333333	12.6042083333333		
20160614_Monoculture_Plate_9	G11-G12		B. fragilis HM-712	1	7	mGAM	0.159	Good	1.305	92278	1.308	-0.470728319	0.164965352	92941	92278	1.305	2.07587194444444	5.73264208333333	12.6668177083333	20.3004375694444		
20160614_Monoculture_Plate_9	G3-G4		B. fragilis HM-714	1	7	8	0.146	Good;Noisy	1.047	84948	1.047	-1.934476721	0.150489473	85208	84948	1.047	1.23113284722222	2.33011548611111	5.08338006944444	10.4358664583333		
20160614_Monoculture_Plate_9	G5-G6		B. fragilis HM-712	1	7	8	0.155	Falling;Noisy	1.666	68521	1.666	-0.730085257	0.126699781	69019	68521	1.666	1.19462159722222	2.87699423611111	9.25701597222222	18.2685184722222		
20160614_Monoculture_Plate_9	G7-G8		B. fragilis HM-711	1	7	mGAM	0.165	Good	1.316	91218	1.318	-0.56856093	0.17641362	91974	91218	1.316	1.96459145833333	5.53709472222222	12.4515148611111	20.0776326388889		
20160614_Monoculture_Plate_9	G9-G10		B. fragilis HM-714	1	7	mGAM	0.169	Good	1.301	76028	1.299	-0.450237709	0.173567793	76027	76028	1.301	2.309938125	6.22276236111111	13.5565489583333	21.3299576388889		
20160614_Monoculture_Plate_9	H1-H2		B. fragilis HM-711	1	7	9	0.222	NoGrowthAuto	0.333	93627	0.333	0	0	93627	93627	0.333	1.63001451388889	2.723493125	4.53999756944444	6.48753840277778		
20160614_Monoculture_Plate_9	H11-H12		B. fragilis HM-712	1	7	WCA	0.11	Falling;Overgrowth	0.512	0.512	0.394	-0.108265188	0.074690102	64428	35580	0.514	1.41567368055556	3.39008409722222	6.130095	8.47474611111111		
20160614_Monoculture_Plate_9	H3-H4		B. fragilis HM-714	1	7	9	0.219	NoGrowthAuto	0.329	90025	0.329	0	0	90025	90025	0.329	1.64101791666667	2.735996875	4.53924763888889	6.44552701388889		
20160614_Monoculture_Plate_9	H5-H6		B. fragilis HM-712	1	7	9	0.214	NoGrowthAuto	0.328	93627	0.328	0	0	93627	93627	0.328	1.59025173611111	2.66597673611111	4.45197270833333	6.36750465277778		
20160614_Monoculture_Plate_9	H7-H8		B. fragilis HM-711	1	7	WCA	0.11	Overgrowth	0.486	0.486	0.388	-0.098144149	0.06960674	61891	35756	0.483	1.36290868055556	3.21829493055556	5.84527444444444	8.15366548611111		
20160614_Monoculture_Plate_9	H9-H10		B. fragilis HM-714	1	7	WCA	0.107	Good	0.474	35492	0.452	-0.066757677	0.068286422	47393	35492	0.474	1.48569284722222	3.32482493055556	6.03957881944445	8.63705013888889		
20160615_Monoculture_Plate_1	A1-A2		A. muciniphila	1	7	1	0.093	NoGrowthAuto	0.11	43209	0.11	0	0	43209	43209	0.11	0.716141388888889	1.11425194444444	1.70688861111111	2.28952347222222		
20160615_Monoculture_Plate_1	A11-A12		E. limosum	1	7	10	0.099	NoGrowthAuto	0.145	90021	0.145	0	0	90021	90021	0.145	0.708640694444445	1.149513125	1.87918347222222	2.68411881944444		
20160615_Monoculture_Plate_1	A3-A4		R. bromii	1	7	1	0.098	NoGrowthAuto	0.111	0	0.111	0	0	0	0	0.111	0.721642708333333	1.12175381944444	1.71764166666667	2.31202916666667		
20160615_Monoculture_Plate_1	A5-A6		E. limosum	1	7	1	0.104	Good	0.389	88618	0.388	-0.095571842	0.024791229	87967	88618	0.389	0.715391597222222	1.24853965277778	2.74390375	4.85263777777778		
